SectionID,SectionName,Question,QuestionIDMale,QuestionIDFemale,FieldID,ResponseID,VarName,Variable,ResponseType,Response,ResponseValue,DerivedVariable,VariableCalc
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,726,3468,RfluxDKA,Don’t know age reflux diagnosed,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,0,16,727,3469,BenBr,Benign breast disease,Optical Mark Recognition,No,0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,0,16,727,3470,BenBr,Benign breast disease,Optical Mark Recognition,Yes,1,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,0,16,727,3471,BenBr,Benign breast disease,Optical Mark Recognition,[Not applicable],66,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,0,16,727,3472,BenBr,Benign breast disease,Optical Mark Recognition,[No response],99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,0,16,728,3473,BenBrAge,Age benign breast disease diagnosed,Write In (numeric),[Value],0-99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,0,16,728,3474,BenBrAge,Age benign breast disease diagnosed,Write In (numeric),[Not applicable],666,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,0,16,728,3475,BenBrAge,Age benign breast disease diagnosed,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,0,16,728,3476,BenBrAge,Age benign breast disease diagnosed,Write In (numeric),[No response],999,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,0,16,729,3477,BenBrDKA,Don’t know age benign breast disease diagnosed,Optical Mark Recognition,[No],0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,0,16,729,3478,BenBrDKA,Don’t know age benign breast disease diagnosed,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,0,16,729,3479,BenBrDKA,Don’t know age benign breast disease diagnosed,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,730,3480,BPH,Benign prostatic hypertrophy,Optical Mark Recognition,No,0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,730,3481,BPH,Benign prostatic hypertrophy,Optical Mark Recognition,Yes,1,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,730,3482,BPH,Benign prostatic hypertrophy,Optical Mark Recognition,[Not applicable],66,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,730,3483,BPH,Benign prostatic hypertrophy,Optical Mark Recognition,[No response],99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,731,3484,BPHAge,Age benign prostatic hypertrophy diagnosed,Write In (numeric),[Value],0-99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,731,3485,BPHAge,Age benign prostatic hypertrophy diagnosed,Write In (numeric),[Not applicable],666,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,731,3486,BPHAge,Age benign prostatic hypertrophy diagnosed,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,731,3487,BPHAge,Age benign prostatic hypertrophy diagnosed,Write In (numeric),[No response],999,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,732,3488,BPHDKA,Don’t know age benign prostatic hypertrophy diagnosed,Optical Mark Recognition,[No],0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,732,3489,BPHDKA,Don’t know age benign prostatic hypertrophy diagnosed,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,732,3490,BPHDKA,Don’t know age benign prostatic hypertrophy diagnosed,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,733,3491,PIN,Prostatic intraepithelial neoplasia,Optical Mark Recognition,No,0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,733,3492,PIN,Prostatic intraepithelial neoplasia,Optical Mark Recognition,Yes,1,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,733,3493,PIN,Prostatic intraepithelial neoplasia,Optical Mark Recognition,[Not applicable],66,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,733,3494,PIN,Prostatic intraepithelial neoplasia,Optical Mark Recognition,[No response],99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,734,3495,PINAge,Age prostatic intraepithelial neoplasia diagnosed,Write In (numeric),[Value],0-99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,734,3496,PINAge,Age prostatic intraepithelial neoplasia diagnosed,Write In (numeric),[Not applicable],666,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,734,3497,PINAge,Age prostatic intraepithelial neoplasia diagnosed,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,734,3498,PINAge,Age prostatic intraepithelial neoplasia diagnosed,Write In (numeric),[No response],999,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,735,3499,PINDKA,Don’t know age prostatic intraepithelial neoplasia diagnosed,Optical Mark Recognition,[No],0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,735,3500,PINDKA,Don’t know age prostatic intraepithelial neoplasia diagnosed,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,0,735,3501,PINDKA,Don’t know age prostatic intraepithelial neoplasia diagnosed,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,736,3502,SknCa,Non-melanoma skin cancer,Optical Mark Recognition,No,0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,736,3503,SknCa,Non-melanoma skin cancer,Optical Mark Recognition,Yes,1,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,736,3504,SknCa,Non-melanoma skin cancer,Optical Mark Recognition,[No response],99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,737,3505,SknCaAge,Age non- melanoma skin cancer diagnosed,Write In (numeric),[Value],0-99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,737,3506,SknCaAge,Age non- melanoma skin cancer diagnosed,Write In (numeric),[Not applicable],666,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,737,3507,SknCaAge,Age non- melanoma skin cancer diagnosed,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,737,3508,SknCaAge,Age non- melanoma skin cancer diagnosed,Write In (numeric),[No response],999,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,738,3509,SknCaDKA,Don’t know age non-melanoma skin cancer diagnosed,Optical Mark Recognition,[No],0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,738,3510,SknCaDKA,Don’t know age non-melanoma skin cancer diagnosed,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,738,3511,SknCaDKA,Don’t know age non-melanoma skin cancer diagnosed,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,739,3512,Cirr,Cirrhosis,Optical Mark Recognition,No,0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,739,3513,Cirr,Cirrhosis,Optical Mark Recognition,Yes,1,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,739,3514,Cirr,Cirrhosis,Optical Mark Recognition,[No response],99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,740,3515,CirrAge,Age cirrhosis diagnosed,Write In (numeric),[Value],0-99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,740,3516,CirrAge,Age cirrhosis diagnosed,Write In (numeric),[Not applicable],666,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,740,3517,CirrAge,Age cirrhosis diagnosed,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,740,3518,CirrAge,Age cirrhosis diagnosed,Write In (numeric),[No response],999,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,741,3519,CirrDKA,Don’t know age cirrhosis diagnosed,Optical Mark Recognition,[No],0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,741,3520,CirrDKA,Don’t know age cirrhosis diagnosed,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,741,3521,CirrDKA,Don’t know age cirrhosis diagnosed,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,742,3522,Cncr1,Cancer Type,Write In (text),[Value],TEXT,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,742,3523,Cncr1,Cancer Type,Write In (text),[No response],NULL,FALSE,
11,MedicalHistory,,,,743,3524,Cncr1Std,"Cancer Type, standardized",Reviewed by data management,[Value],C00-C80,TRUE,Based on ICDO codes
11,MedicalHistory,,,,743,3525,Cncr1Std,"Cancer Type, standardized",Reviewed by data management,[No valid cancer listed],NULL,TRUE,Based on ICDO codes
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,744,3526,Cncr1Age,Age cancer diagnosed,Write In (numeric),[Value],0-99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,744,3527,Cncr1Age,Age cancer diagnosed,Write In (numeric),[Not applicable],666,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,744,3528,Cncr1Age,Age cancer diagnosed,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,744,3529,Cncr1Age,Age cancer diagnosed,Write In (numeric),[No response],999,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,745,3530,Cncr1DKA,Don’t know age cancer diagnosed,Optical Mark Recognition,[No],0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,745,3531,Cncr1DKA,Don’t know age cancer diagnosed,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,745,3532,Cncr1DKA,Don’t know age cancer diagnosed,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,746,3533,Cncr2,Cancer Type,Write In (text),[Value],TEXT,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,746,3534,Cncr2,Cancer Type,Write In (text),[No response],NULL,FALSE,
11,MedicalHistory,,,,747,3535,Cncr2Std,"Cancer Type, standardized",Reviewed by data management,[Value],C00-C80,TRUE,Based on ICDO codes
11,MedicalHistory,,,,747,3536,Cncr2Std,"Cancer Type, standardized",Reviewed by data management,[No valid cancer listed],NULL,TRUE,Based on ICDO codes
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,748,3537,Cncr2Age,Age cancer diagnosed,Write In (numeric),[Value],0-99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,748,3538,Cncr2Age,Age cancer diagnosed,Write In (numeric),[Not applicable],666,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,748,3539,Cncr2Age,Age cancer diagnosed,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,748,3540,Cncr2Age,Age cancer diagnosed,Write In (numeric),[No response],999,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,749,3541,Cncr2DKA,Don’t know age cancer diagnosed,Optical Mark Recognition,[No],0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,749,3542,Cncr2DKA,Don’t know age cancer diagnosed,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,749,3543,Cncr2DKA,Don’t know age cancer diagnosed,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,750,3544,Cncr3,Cancer Type,Write In (text),[Value],TEXT,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,750,3545,Cncr3,Cancer Type,Write In (text),[No response],NULL,FALSE,
11,MedicalHistory,,,,751,3546,Cncr3Std,"Cancer Type, standardized",Reviewed by data management,[Value],C00-C80,TRUE,Based on ICDO codes
11,MedicalHistory,,,,751,3547,Cncr3Std,"Cancer Type, standardized",Reviewed by data management,[No valid cancer listed],NULL,TRUE,Based on ICDO codes
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,752,3548,Cncr3Age,Age cancer diagnosed,Write In (numeric),[Value],0-99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,752,3549,Cncr3Age,Age cancer diagnosed,Write In (numeric),[Not applicable],666,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,752,3550,Cncr3Age,Age cancer diagnosed,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,752,3551,Cncr3Age,Age cancer diagnosed,Write In (numeric),[No response],999,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,753,3552,Cncr3DKA,Don’t know age cancer diagnosed,Optical Mark Recognition,[No],0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,753,3553,Cncr3DKA,Don’t know age cancer diagnosed,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,753,3554,Cncr3DKA,Don’t know age cancer diagnosed,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,754,3555,Cncr4,Cancer Type,Write In (text),[Value],TEXT,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,754,3556,Cncr4,Cancer Type,Write In (text),[No response],NULL,FALSE,
11,MedicalHistory,,,,755,3557,Cncr4Std,"Cancer Type, standardized",Reviewed by data management,[Value],C00-C80,TRUE,Based on ICDO codes
11,MedicalHistory,,,,755,3558,Cncr4Std,"Cancer Type, standardized",Reviewed by data management,[No valid cancer listed],NULL,TRUE,Based on ICDO codes
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,756,3559,Cncr4Age,Age cancer diagnosed,Write In (numeric),[Value],0-99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,756,3560,Cncr4Age,Age cancer diagnosed,Write In (numeric),[Not applicable],666,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,756,3561,Cncr4Age,Age cancer diagnosed,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,756,3562,Cncr4Age,Age cancer diagnosed,Write In (numeric),[No response],999,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,757,3563,Cncr4DKA,Don’t know age cancer diagnosed,Optical Mark Recognition,[No],0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,757,3564,Cncr4DKA,Don’t know age cancer diagnosed,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,757,3565,Cncr4DKA,Don’t know age cancer diagnosed,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,758,3566,Hep1,Hepatitis Type,Write In (text),[Value],TEXT,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,758,3567,Hep1,Hepatitis Type,Write In (text),[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,759,3568,Hep1Age,Age hepatitis diagnosed,Write In (numeric),[Value],0-99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,759,3569,Hep1Age,Age hepatitis diagnosed,Write In (numeric),[Not applicable],666,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,759,3570,Hep1Age,Age hepatitis diagnosed,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,759,3571,Hep1Age,Age hepatitis diagnosed,Write In (numeric),[No response],999,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,760,3572,Hep1DKA,Don’t know age hepatitis diagnosed,Optical Mark Recognition,[No],0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,760,3573,Hep1DKA,Don’t know age hepatitis diagnosed,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,760,3574,Hep1DKA,Don’t know age hepatitis diagnosed,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,761,3575,Hep2,Hepatitis Type,Write In (text),[Value],TEXT,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,761,3576,Hep2,Hepatitis Type,Write In (text),[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,762,3577,Hep2Age,Age hepatitis diagnosed,Write In (numeric),[Value],0-99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,762,3578,Hep2Age,Age hepatitis diagnosed,Write In (numeric),[Not applicable],666,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,762,3579,Hep2Age,Age hepatitis diagnosed,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,762,3580,Hep2Age,Age hepatitis diagnosed,Write In (numeric),[No response],999,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,763,3581,Hep2DKA,Don’t know age hepatitis diagnosed,Optical Mark Recognition,[No],0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,763,3582,Hep2DKA,Don’t know age hepatitis diagnosed,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,763,3583,Hep2DKA,Don’t know age hepatitis diagnosed,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,764,3584,Hep3,Hepatitis Type,Write In (text),[Value],TEXT,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,764,3585,Hep3,Hepatitis Type,Write In (text),[No response],NULL,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,765,3586,Hep3Age,Age hepatitis diagnosed,Write In (numeric),[Value],0-99,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,765,3587,Hep3Age,Age hepatitis diagnosed,Write In (numeric),[Not applicable],666,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,765,3588,Hep3Age,Age hepatitis diagnosed,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,765,3589,Hep3Age,Age hepatitis diagnosed,Write In (numeric),[No response],999,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,766,3590,Hep3DKA,Don’t know age hepatitis diagnosed,Optical Mark Recognition,[No],0,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,766,3591,Hep3DKA,Don’t know age hepatitis diagnosed,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Has a doctor ever told you that have any of the following conditions?,15,16,766,3592,Hep3DKA,Don’t know age hepatitis diagnosed,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,0,17,767,3593,Yeast,Treated for multiple yeast infections,Optical Mark Recognition,No,0,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,0,17,767,3594,Yeast,Treated for multiple yeast infections,Optical Mark Recognition,Yes,1,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,0,17,767,3595,Yeast,Treated for multiple yeast infections,Optical Mark Recognition,[Not applicable],66,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,0,17,767,3596,Yeast,Treated for multiple yeast infections,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,0,17,767,3597,Yeast,Treated for multiple yeast infections,Optical Mark Recognition,[No response],99,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,16,17,768,3598,Bladder,Treated for multiple bladder infections,Optical Mark Recognition,No,0,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,16,17,768,3599,Bladder,Treated for multiple bladder infections,Optical Mark Recognition,Yes,1,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,16,17,768,3600,Bladder,Treated for multiple bladder infections,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,16,17,768,3601,Bladder,Treated for multiple bladder infections,Optical Mark Recognition,[No response],99,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,16,17,769,3602,HPV,Treated for genital warts,Optical Mark Recognition,No,0,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,16,17,769,3603,HPV,Treated for genital warts,Optical Mark Recognition,Yes,1,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,16,17,769,3604,HPV,Treated for genital warts,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,16,17,769,3605,HPV,Treated for genital warts,Optical Mark Recognition,[No response],99,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,16,0,770,3606,ProbUrin,Treated for problems with urination,Optical Mark Recognition,No,0,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,16,0,770,3607,ProbUrin,Treated for problems with urination,Optical Mark Recognition,Yes,1,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,16,0,770,3608,ProbUrin,Treated for problems with urination,Optical Mark Recognition,[Not applicable],66,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,16,0,770,3609,ProbUrin,Treated for problems with urination,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,Have you ever been treated by a doctor for any of the following conditions?,16,0,770,3610,ProbUrin,Treated for problems with urination,Optical Mark Recognition,[No response],99,FALSE,
11,MedicalHistory,What is your present height without shoes?,17,18,771,3611,HtNowFt,Height now (ft ),Write In (numeric),[Value],0-9,FALSE,
11,MedicalHistory,What is your present height without shoes?,17,18,771,3612,HtNowFt,Height now (ft ),Write In (numeric),[No response],99,FALSE,
11,MedicalHistory,What is your present height without shoes?,17,18,772,3613,HtNowIn,Height now (in ),Write In (numeric),[Value],0-11,FALSE,
11,MedicalHistory,What is your present height without shoes?,17,18,772,3614,HtNowIn,Height now (in ),Write In (numeric),[No response],99,FALSE,
11,MedicalHistory,What was your height when you were the tallest?,18,19,773,3615,HtTallFt,Tallest height (ft ),Write In (numeric),[Value],0-9,FALSE,
11,MedicalHistory,What was your height when you were the tallest?,18,19,773,3616,HtTallFt,Tallest height (ft ),Write In (numeric),[No response],99,FALSE,
11,MedicalHistory,What was your height when you were the tallest?,18,19,774,3617,HtTallIn,Tallest height (in ),Write In (numeric),[Value],0-11,FALSE,
11,MedicalHistory,What was your height when you were the tallest?,18,19,774,3618,HtTallIn,Tallest height (in ),Write In (numeric),[No response],99,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,775,3619,WtNow,Weight now,Write In (numeric),[Value],NUMERIC,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,775,3620,WtNow,Weight now,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,775,3621,WtNow,Weight now,Write In (numeric),[No response],999,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,776,3622,WtNowDK,Don’t know weight now,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,776,3623,WtNowDK,Don’t know weight now,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,777,3624,WtNowDNA,Weight now does not apply,Optical Mark Recognition,[No],0,FALSE,
11,MedicalHistory,,,,778,3625,BMI,Body mass index at current age,Calculated,[Value],NUMERIC,TRUE,=703*WtNow/((12*HtNowFt + HtNowIn)^2)
11,MedicalHistory,,,,778,3626,BMI,Body mass index at current age,Calculated,Insufficient data,999,TRUE,=703*WtNow/((12*HtNowFt + HtNowIn)^2)
11,MedicalHistory,What was your weight at each of the following ages?,19,20,779,3627,Wt18,Weight at 18 years,Write In (numeric),[Value],NUMERIC,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,779,3628,Wt18,Weight at 18 years,Write In (numeric),[Not applicable],666,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,779,3629,Wt18,Weight at 18 years,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,779,3630,Wt18,Weight at 18 years,Write In (numeric),[No response],999,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,780,3631,Wt18DK,Don’t know weight at 18,Optical Mark Recognition,[No],0,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,780,3632,Wt18DK,Don’t know weight at 18,Optical Mark Recognition,Don't know,77,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,780,3633,Wt18DK,Don’t know weight at 18,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,781,3634,Wt18DNA,Weight at 18 does not apply,Optical Mark Recognition,Does not apply,66,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,781,3635,Wt18DNA,Weight at 18 does not apply,Optical Mark Recognition,[No response],NULL,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,782,3636,Wt30,Weight at 30 years,Write In (numeric),[Value],NUMERIC,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,782,3637,Wt30,Weight at 30 years,Write In (numeric),[Not applicable],666,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,782,3638,Wt30,Weight at 30 years,Write In (numeric),[Don't know],777,FALSE,
11,MedicalHistory,What was your weight at each of the following ages?,19,20,782,3639,Wt30,Weight at 30 years,Write In (numeric),[No response],999,FALSE,
